id,username,comment,num_of_likes,published_at
nwgTuwCb0aU,@sagachanel911,TIKUS KORUPTOR KEBANYAKAN ALASAN2 CLASIC...DEMI PEMBENARAN PEMBELAAN DIRINYA SENDIRI...KAGAK MAU MENGAKU BERSALAAH DAN MEMINTA MAAF...😂😂😂😂KAGAK ADA KAPOKNYAAA SI EMAK EMAK...,0,2023-09-20T00:34:53Z
nwgTuwCb0aU,@sutanbataraguru9252,"Sudah kadung Bu... 
Bongkar aja biar rakyat tahu",0,2023-09-20T00:35:34Z
nwgTuwCb0aU,@maruli57,"perintah jabatan bukan perintah anda nyolong,,,bodoh benar.  kenapa orang ini dipilih jadi direktur ya,,",0,2023-09-20T00:35:35Z
nwgTuwCb0aU,@budiantosms9788,Pepo panas dingin.. Naik turun gunung hanya bawa tuyul2 gunung aja.. Buat apa???,0,2023-09-20T00:35:53Z
nwgTuwCb0aU,@SimonTemplar1980,NEGARA INI HARUS KEMBALI KE JALAN YG BENAR ..mau presiden mau wkl nya TETAP HARUS DIUSUT,0,2023-09-20T00:35:54Z
nwgTuwCb0aU,@HasBullah-i7m,"Korupsi lagi....lagi - lagi korupsi...udah semangkin hancur pemerintahan Indonesia ku..malu saya sebagai rakyat asal baca berita korupsi aja ..cocok nya yg korupsi"" ini GK USA di penjara tapi di kasih timah panas biyar tau rasa....salam indonesia 🙏",0,2023-09-20T00:36:34Z
nwgTuwCb0aU,@dianmardiansyah3751,naudzubilah himindalik,0,2023-09-20T00:36:46Z
nwgTuwCb0aU,@fansjordi,Jadi justice Collaborator aja biar tau siapa saja yang korupsi,0,2023-09-20T00:22:53Z
nwgTuwCb0aU,@fatursoto,Giliran jadi tersangka pakai hijabbb.kemarin kemarin telanjang aja gak pakai hijabbb,0,2023-09-20T00:23:49Z
nwgTuwCb0aU,@agustribowo3006,"Dihukum 8 tahun tpi baru menjalanj 1,5 tahun sudah dibebaskan?? 

Fix, ada yg ga beres sama org ini, jgn mudah percaya dengan semua kata2nya.",0,2023-09-20T00:25:08Z
nwgTuwCb0aU,@kawaslawas6038,"Pantes berambisi sangat😂😂😂😂
Bukti nya ada gak bu?
Kpk jangan nunggu presiden selanjut nya ya, ayo dong perlihat kn kinerja mu, jangan takut di pandang politisasi lah, gas pol yg salah jangan tunggu tunggu",0,2023-09-20T00:25:30Z
nwgTuwCb0aU,@indartohorse7334,buktikan saja dipengadilan kalo memang anda benar dan yakin tidak bersalah,0,2023-09-20T00:26:05Z
nwgTuwCb0aU,@mashuri5942,Itu yang Korupsi jamannya Ahok Berarti...hanya yg tanda tangan Bu Karen...(awal kerjasama)beliau hanya Sasaran KPK...,0,2023-09-20T00:26:33Z
nwgTuwCb0aU,@bergas975,"Itulah knapa anda ditunjuk jdi dirut, krn anda mudah di stir , klo tdk mudah tdk bakalan anda jadi dirut",0,2023-09-20T00:26:54Z
nwgTuwCb0aU,@Robotsakti-i9f,"Yang jelas saja
Setiap ada tindak pidana tipikor
Tidak mungikn hanya satu pelaku
itu ada pelaku lain di balik ungkapan pelaku",0,2023-09-20T00:26:56Z
nwgTuwCb0aU,@zismistrator,"Begitu di tanya"" diajak masuk... aneh",0,2023-09-20T00:27:09Z
nwgTuwCb0aU,@suparkanparkan8113,"APH,,Indonesia asal ada laporan,,,sekiranya ada printah penguasa terlapor hrs ditangkap langsung oke bos siap tangkap,,,yth ,APH mhn cermati pLaporan lbh dahulu ,,,kasihan org2 yg benar hrs dipenjara,, yg salah tetap dibawah naungan penguasa",0,2023-09-20T00:27:16Z
nwgTuwCb0aU,@winatahalim4079,Di korbankan sih lebih tepatnya. Aktornya lagi nonton sambil senyam-senyum. Bongkar semua buk 😂,0,2023-09-20T00:27:31Z
nwgTuwCb0aU,@Kangmaman-bb1qo,"Tata kelola negara kacaaaaww..........!!!!
Ada pemerintah diatas pemerintah......!!!",0,2023-09-20T00:28:08Z
nwgTuwCb0aU,@Akiakinganggur,Komisarisnya ga kena?😂,0,2023-09-20T00:28:42Z
nwgTuwCb0aU,@anikwtt9217,Y alloh menetes air mata liat ketegaran ibu karen.mungkin korban fitnah,0,2023-09-20T00:28:56Z
nwgTuwCb0aU,@yudhierayan5102,"Intinya klo jdi pesakitan jangan korupsi ITU PESAN NYA, elo di suruh korupsi suka",0,2023-09-20T00:29:18Z
nwgTuwCb0aU,@Jk-pu6mj,Kalau mauberantas korupsi ya hukum mati,0,2023-09-20T00:29:37Z
nwgTuwCb0aU,@hemast6847,Jadi tumbal,0,2023-09-20T00:16:03Z
nwgTuwCb0aU,@budychristaruna821,"Ini mah tumbal doank,males lah jadi Dirut Pertamina di jaman SBY... Bu Nicke sekarang aman, ada BTP yg jagain 😊😊😊😊",0,2023-09-20T00:16:23Z
nwgTuwCb0aU,@budiyusanto2910,"Tidak hanya karen,semua pasti juga seperti itu",0,2023-09-20T00:16:53Z
nwgTuwCb0aU,@idabaguskawi612,Sangat heran di dunia dongeng ini kok enggak kapok kapok.,0,2023-09-20T00:17:20Z
nwgTuwCb0aU,@SakurataIsokaya,Sasaran tembak adalah prabu hambalang,0,2023-09-20T00:17:43Z
nwgTuwCb0aU,@eriellsalim5515,Kenapa yg tertangkap kasus apapun diberi jilbab? ...,0,2023-09-20T00:17:48Z
nwgTuwCb0aU,@susantofire8019,"Sabar Bu Karen..sebentar lagi Allah akan tunjukkan yang haq itu haq yang bathil itu bathil..
Ya Allah selesai kan saja urusan di dunia  para Oligarki oligarki brengsek di negeri kami..aamiin..🤲",0,2023-09-20T00:18:51Z
nwgTuwCb0aU,@inmasinmas8728,Bu keren yg terhormat ibu sangat jujur.dan sekalian ungkap semua yg terlibat sebut nama2nya siapapun dia jgn takut  allah bersamamu,0,2023-09-20T00:19:00Z
nwgTuwCb0aU,@buanasuryo3199,Jalanin aja bu persetan lah dengan omongan mu,0,2023-09-20T00:19:05Z
nwgTuwCb0aU,@armonbachtiar3423,Polanya sama di rezim ini semua pendukungnya bisa korupsi cukup korbankan satu sebagai kambing hitam selamatlah golongannya,0,2023-09-20T00:19:34Z
nwgTuwCb0aU,@dapurnurmil9162,Perintah Jabatan? berdasarkan inpres?,0,2023-09-20T00:19:43Z
nwgTuwCb0aU,@lilikyuningsih8385,Sdh baik2 dirumah jadi ibu rumah tangga koq mau2 nya kumpul sama pencoleng,0,2023-09-20T00:20:11Z
nwgTuwCb0aU,@nanangwijaya1184,Terhormat sekali koruptor di negeri ini...disambut selamat malam Bu.....negara aneh,0,2023-09-20T00:20:12Z
nwgTuwCb0aU,@bandungeuy1,Kalo merasa benar artinya kpk yang salah,0,2023-09-20T00:21:16Z
nwgTuwCb0aU,@fishingjob2648,"Negara mafia berbalut spritual religi. 
.. Semangat bu karen..",0,2023-09-20T00:21:20Z
nwgTuwCb0aU,@kebogerang4695,"8 thn vonis, tp 1.5 thn udah bebas.  waaaaaaah.... kereeeeeen",0,2023-09-20T00:21:47Z
nwgTuwCb0aU,@waspodowaspodo3002,Mampus lho makan tuh minyak dan gas sampe neraka makananmu,0,2023-09-20T00:10:06Z
nwgTuwCb0aU,@zealotChristians,"🚩🚩  Bongkar semua, jangan takut Bu Karen, mereka harus dimasukkan ke penjara... Merdeka 🇮🇩🇮🇩🇮🇩",0,2023-09-20T00:10:12Z
nwgTuwCb0aU,@assechannel4730,"Percuma bicara teknis, buktikan harta terbalik aja bu.",0,2023-09-20T00:11:02Z
nwgTuwCb0aU,@haryonoreno5430,Hukum mati maling,0,2023-09-20T00:11:08Z
nwgTuwCb0aU,@paulsiagian2931,Kalau dah korupsi jgn banyak bacot kau  jalani aja hukumanmu .,0,2023-09-20T00:11:15Z
nwgTuwCb0aU,@laijiaxinlijiahua9827,"Wartawan: itu presidennya siapa buk wktu itu?
Ibu: presidennya taulah siapa 
😂",0,2023-09-20T00:11:29Z
nwgTuwCb0aU,@mohammadgustaf5757,Jabatan berakhir 2014.. yg rugi 2018.. tangkap yg menjabat 2018 ayo siapa itu?.. anak buah Jokowi pastinya,0,2023-09-20T00:12:47Z
nwgTuwCb0aU,@mohammadgustaf5757,Rezim PKI.. mereka yg korupsi otlrang lsin yg ditersangkakan,0,2023-09-20T00:13:48Z
nwgTuwCb0aU,@idaayunyomanswarni2892,Ayok bu karen bongkar semua😂😂😂,0,2023-09-20T00:13:54Z
nwgTuwCb0aU,@mohammadgamoh8579,Ucapanya betul tp di belakang layar proyek yg fantastis' bs di ambil %,0,2023-09-20T00:14:17Z
nwgTuwCb0aU,@poorfarmerindonesia6886,"Jiaka memang ada yg bersalah, bu karen hanyalah salah satu yg bersalah dan di korbankan",0,2023-09-20T00:14:20Z
nwgTuwCb0aU,@bang_jenggot2007,Oohhh...jd president bisa ditarik donk ke dlm pusaran,0,2023-09-20T00:14:37Z
nwgTuwCb0aU,@adykurniawan3872,Dari penjelasan nya bu karen tau betul dia cuma dikorbankan ....lawan bu rakyat dibelakangmu kalau anda benar,0,2023-09-20T00:14:41Z
nwgTuwCb0aU,@johnsonwijaya2290,Sita semua harta KORUPTOR...ingat yg terjadi di Indonesia....KOLUSI... KORUPSI BERAMAI-RAMAI...pelaku lebih dari satu orang,0,2023-09-20T00:14:47Z
nwgTuwCb0aU,@bang_jenggot2007,Waaaahhh...bakal seru niiiihh😊,0,2023-09-20T00:14:55Z
nwgTuwCb0aU,@farosrohmangeloraramadan3897,"Ibu Karen masih ketakutan gitu, liat lah udah jelas tangannya diborgol terus makek rompi oranye dan diliat banyak orang dan di foto bener2 down mentalnya. Sebenernya dia juga emosi dilihat dari matanya melotot terus cuman masih belum berani dan masih barhati hati dalam berkata karena kalok dia langsung menyeret pejabat yang terlibat kasusnya bakalan lebih berat lagi hukumannya dia. Dan kemampuan berbicara agak lancar dalam kondisi tangan diborgol dan disorot banyak media itu hebat loh 😂 kebayang posisi seperti itu stress dan malunya gimana. Dia pakek cara sederhana, menarik nafas dikala jantung berdebar terus berbicara ya walau masih berhati2 dalam menyebut nama pejabat dan sempet lupa dalam penyebutan aturan 😂",0,2023-09-20T00:15:05Z
nwgTuwCb0aU,@budhiinibudhi9477,"KEREN KEREN KEREN  DARI 8 TAHUN JADI 1,5 TAHUN.....LAWAK LAWAK NEGERI INI",0,2023-09-20T00:04:30Z
nwgTuwCb0aU,@yantodabut5560,"Biasanya itu inisiatif sendiri, bukan diperintah",0,2023-09-20T00:05:04Z
nwgTuwCb0aU,@mioselalu142,Ga usah takut bu..nyanyi yg kencang dan lebar2 mulutnya pasti wakil rakyat sm mentri pasti ada ampau,0,2023-09-20T00:05:27Z
nwgTuwCb0aU,@Didotruwetkiukiu,Di hukum mati aja,0,2023-09-20T00:05:57Z
nwgTuwCb0aU,@ummusalamah6220,Ibu  tumbal penguasa. Hanya menjalankan perintah atasan,0,2023-09-20T00:06:23Z
nwgTuwCb0aU,@Didotruwetkiukiu,Korupsi di Indonesia wajib di hukum mati biar sampah2 negara takut untuk korupsi setuju gak ni rakyat Indonesia,0,2023-09-20T00:07:01Z
nwgTuwCb0aU,@dinafard7054,Harga dunia turun di jegeri sendiri naik lg naik lg...🙄,0,2023-09-20T00:07:03Z
nwgTuwCb0aU,@DinalNal-fy3gz,Tangkap yg atas .. jng yg bawah terus. KPK hanya peggang bawah. Yg paling di atas nyaman dan aman. Ini kah kerjanya,0,2023-09-20T00:07:36Z
nwgTuwCb0aU,@achmadrosydin1800,Dahlan Iskan.. gak bisa tidur 😀,0,2023-09-20T00:08:01Z
nwgTuwCb0aU,@apratama4556,Semua harus setor uang ke...😊...,0,2023-09-20T00:08:15Z
nwgTuwCb0aU,@intanpurnama2144,klau ketua rt yg terlibat kasus dianggap selesai........ pinter juga doi,0,2023-09-20T00:08:16Z
nwgTuwCb0aU,@syaifulhusni7983,"Kasihan ibu karen, kalau pernyataan ibu benar adanya, smg Allah membukakan yg benar itu benar dan salah ya salah, kita ingin kebenaran itu diperlihatkan spy terang benderang.",0,2023-09-20T00:08:31Z
nwgTuwCb0aU,@laijiaxinlijiahua9827,Dirut Pertamina 2018 siapa woyy??,0,2023-09-20T00:08:57Z
nwgTuwCb0aU,@edysusanto1672,disinilah borok nya bangsa kita sudah pernah korupsi dipenjara masih dipilih,0,2023-09-20T00:09:07Z
nwgTuwCb0aU,@yogayogi4720,"Memang nggak mungkin kalau korupsi dilakukan oleh perseorangan. Pasti dalam jaringan para petinggi..., kalau kroco mana mungkin bisa korupsi...? Paling gratifikasi, itupun sekedar cenderamata.😇😇😇",0,2023-09-20T00:09:23Z
nwgTuwCb0aU,@tuanimaharaja9213,Kawin lagi lah suaminya gnk.,0,2023-09-20T00:10:05Z
nwgTuwCb0aU,@bambangirianto3799,😂😂😂😂.... ngomong aja kamu nanti di persidangan... percuma Kamu ngomong di luaran kayak gini.,0,2023-09-19T23:57:39Z
nwgTuwCb0aU,@wardisyamsi2744,Karen orang profisional....bukan poltikus...omongannya hrs ditin dak lanjuti oleh kpk,0,2023-09-19T23:59:19Z
nwgTuwCb0aU,@hermanguardiola2285,"Anjay, vonis 8thn tapi 1.5thn ud kluar.
Enakan korupsi drpd jadi maling, ga digebukin lagi.😂😂😂😂",0,2023-09-19T23:59:21Z
nwgTuwCb0aU,@banyakcerita1300,SBY sampai Oktober 2014,0,2023-09-19T23:59:32Z
nwgTuwCb0aU,@krissutikno2136,Kalau ada aliran uang masuk ke rekening mu atau kelompok mu itu ya korupsi 😂 gampang saja,0,2023-09-19T23:59:49Z
nwgTuwCb0aU,@toleponsel9833,"Koruptor gk akan pernah Jera
sebab Resiko Hukumanya biasa DiBeli",0,2023-09-20T00:00:01Z
nwgTuwCb0aU,@sutiknohadir6207,Ibu mantep banget dengan penuh keyakinan seperti kasus Bu mantan menkes,0,2023-09-20T00:00:05Z
nwgTuwCb0aU,@darmawan88,"Kasihan Bu Karen, salah investasi, beliau professional sebenarnya, tapi ya itu resiko jadi pejabat BUMN",0,2023-09-20T00:00:11Z
nwgTuwCb0aU,@arifff4488,"BONGKAR AJA BU !!!
JANGAN MERASA DI KORBANKAN KALO JUGA MENIKMATI HASIL KORUPSI NYA BU !!!
BUKA SUARA SAJA !!!",0,2023-09-20T00:01:16Z
nwgTuwCb0aU,@damrahthaib137,Mantap bu dirut,0,2023-09-20T00:01:54Z
nwgTuwCb0aU,@yude7724,"Sebenarnya jokowipun tau, tp pura2 tidak tahu, telek...telek",0,2023-09-20T00:02:02Z
nwgTuwCb0aU,@Fiannz_official,"Mantap baju orange,, lamun te benang MH moal ngoceh,,rek diem we,, enak gs benghar MH,, proses hukum Tuman,,, ngoceh terus mimiti korupsi taun baraha ibu korupsi 😂😂",0,2023-09-20T00:02:16Z
nwgTuwCb0aU,@btimbulanlubis3297,"Ibu...pun itu inpres, tetap hrs ada persetujuan dewan direksi / dewan komisaris, sesuai AD perseroan/pertamina.",0,2023-09-20T00:02:22Z
nwgTuwCb0aU,@kontldown,PANCUNG AJA PALANYA HALAL DARAHNYA BUAT BUAYA,0,2023-09-20T00:03:06Z
nwgTuwCb0aU,@rohadiromawi3327,"Seharusnya waktu wawancara dituntaskan, giliran mau mulai ditarik2 petugas.... 
Gek opo iku rek....",0,2023-09-20T00:03:57Z
nwgTuwCb0aU,@alirachmad3854,Musuh besar ibu ini adalah JK yg project gas reservoir di jabar ditolak dia semasa menjabat....,0,2023-09-20T00:03:59Z
nwgTuwCb0aU,@iruntung7052,"Konspirasi di dlm korporasi,",0,2023-09-19T23:52:58Z
nwgTuwCb0aU,@satacaem272,Dari partai mana ibliss perempuan ini,0,2023-09-19T23:53:19Z
nwgTuwCb0aU,@jap7832,"Koruptor ga tau malu . Apa dia g takut di sumpah serah jmbtan kok masih makan duit2 haram . Ini harusnya penistaan agama kelasnya . Kalo di hukum mati sih wajib harusnya . Biar anak2 dia , semua orang yg melihat takut . Bukan takut Allah ,tapi takut di pancung 😂😂😂😂",0,2023-09-19T23:53:24Z
nwgTuwCb0aU,@wahyuyudi7533,Kasian jadi tumbal,0,2023-09-19T23:53:35Z
nwgTuwCb0aU,@rasmilislis3797,Buk Karen ini di korbankan agar bergundal Pertamina tidak tersentuh,0,2023-09-19T23:54:17Z
nwgTuwCb0aU,@hariyantobustoni5351,Ingat usia bu bukan nya mendekatkan diri pada allah ini mlah korup masayallah,0,2023-09-19T23:54:18Z
nwgTuwCb0aU,@HermantoH-ko4io,"Nanti DiBukti - kan di Pengadilan..nggih bu Lek..krn KPK sdh menetap - kan seorang "" TERSANGKA ""..berarti sdh ada : 2 ALAT BUKTI.",0,2023-09-19T23:54:47Z
nwgTuwCb0aU,@putrawiraya2324,Berarti Presiden dan Jajarannya ikut Terlibat dong . Proses dan Audit juga tuh si Mr. Presiden dan Jajaran Terkait,0,2023-09-19T23:54:52Z
nwgTuwCb0aU,@nurarif8954,Habis Manis sepah dibuang.Kasihan. Korban!,0,2023-09-19T23:55:04Z
nwgTuwCb0aU,@herrybahrudin7161,Negara semakin hancur banyak koruptor berjamaah hukum mati pelaku koruptor dasar bajingan tolol.,0,2023-09-19T23:55:24Z
nwgTuwCb0aU,@lazamzam1523,Kl ibu bener yakin sj Allah akan menolong ibu...yg tegar dn jujur buka semua.,0,2023-09-19T23:55:34Z
nwgTuwCb0aU,@beliherbal,Ibu ini samgat cerdas...bukan kaleng2 pengetahuaannya,0,2023-09-19T23:55:59Z
nwgTuwCb0aU,@askurjie921,Sehat dan kuat selalu ibu... Allah akan membalas semuanya..,0,2023-09-19T23:56:20Z
nwgTuwCb0aU,@ahmadandi5319,"Hukum Jangan Tebang Pilih. Semangat Bu, Terus Bernyanyi. Bawahan Tidak Pernah Salah, Apabila Diperintah.",0,2023-09-19T23:56:21Z
nwgTuwCb0aU,@naikturun8,"harus nya yang jadi pertanyaan kenapa KPK baru skrng diangkat nya kasus ini,,,,hahaha,,,bobrok dah,,itu ,ibu karen hanya kulit nya aja itu,,,,tumbal,,, negra para perompak pejabatnya",0,2023-09-19T23:56:23Z
nwgTuwCb0aU,@samuelpandjaitan1378,Doyan banget di penjara..,0,2023-09-19T23:56:42Z
N3JZxBTC1Zw,@AliAja-q8q,Bro sedang memasak,0,2025-03-22T13:59:18Z
N3JZxBTC1Zw,@mhmmdbojesreal_,INI TERLALU THE BEST MASAKANNYA CHEF🔥🔥🔥,0,2025-03-22T14:21:53Z
N3JZxBTC1Zw,@Yuuko_Sochi1954,Berita terjun jurang✋ 😐✋,0,2025-03-22T14:47:33Z
N3JZxBTC1Zw,@ziyanmalik8428,bro sedang memasak🗿,0,2025-03-22T15:36:36Z
N3JZxBTC1Zw,@Musthafa-h4v,LET HIM COOK BRO 🔥🔥,0,2025-03-22T15:37:01Z
N3JZxBTC1Zw,@astrifarhansatriorahadian536,Sayang sekali beliau ditemukan bunuh diri setelah mengikat diri di kursi dengan 37 luka tembak di bagian belakang kepala.,0,2025-03-22T16:50:25Z
N3JZxBTC1Zw,@Sandiwarapremium05,Kemenkes 3T ?,0,2025-03-22T16:59:47Z
N3JZxBTC1Zw,@yogid1854,KORUPSI,0,2025-03-22T17:03:09Z
N3JZxBTC1Zw,@yustafadnuzulmubarok7493,Bro sedang memasak hidangan mewah,0,2025-03-22T18:34:33Z
N3JZxBTC1Zw,@smgfantouchgrass3channel,Wallahi were cooking and finished🔥🗣️🗣️,0,2025-03-22T19:45:18Z
N3JZxBTC1Zw,@Fazri-o1g,Hahaha mantap banget nih pembawa acaranya❤❤❤,0,2025-03-22T20:01:40Z
N3JZxBTC1Zw,@bismillahirrahmanirrahim8566,😂😂😂❤,0,2025-03-22T20:53:00Z
N3JZxBTC1Zw,@zakeedata2360,Kocak..acaranya bikin informasi yg enak ditonton,0,2025-03-22T21:06:35Z
N3JZxBTC1Zw,@seshajelmaanularhitamtahks8275,Awas ilang,0,2025-03-22T22:13:38Z
N3JZxBTC1Zw,@Agus.-YT-r7u,Kita dapat liga korupsi sebelum GTA VI😂,0,2025-03-22T23:17:08Z
nwgTuwCb0aU,@subejosubejo2458,Wahhh saat pak sby dong,0,2023-09-19T23:52:10Z
nwgTuwCb0aU,@arhamhartawan2988,negara ini lucu di ponis 8 tahun tp bebas 1.5 tahun parah,0,2023-09-19T23:45:24Z
nwgTuwCb0aU,@zhaqirhussein,"Mantap jg ibu ini, tp sampai disini sj korbannya yg lain ttp selamat...😂",0,2023-09-19T23:46:03Z
nwgTuwCb0aU,@agsdedy2420,BONGKAR SEMUA BILA IBU GK BERSALAH..,0,2023-09-19T23:46:07Z
nwgTuwCb0aU,@muhammaddailamy6059,"Lawan bu, ini kelakuan si mulut kotor",0,2023-09-19T23:46:34Z
nwgTuwCb0aU,@andriputrabelida8974,Saya yakin ibu hanya korban 😢,0,2023-09-19T23:46:36Z
nwgTuwCb0aU,@atitri64handayani63,Semangat bu karen......jangan takut....masing masing akan ada jatahnya di dunia ....apalagi di akherat.....ibu sudah dipermalukan di dunia sebagai penjahat besar .....jangan takut mereka akan mengalami lebih dari itu,0,2023-09-19T23:46:42Z
nwgTuwCb0aU,@aulialia7267,Ternyata mengerikan jga yaa ..pejabat pejabat pada munafik semuanya,0,2023-09-19T23:46:59Z
nwgTuwCb0aU,@manahannainggolan7592,SUDAH KAREN BUKA SAJA SEJUJURNYA,0,2023-09-19T23:46:59Z
nwgTuwCb0aU,@hidayatullahyazid8797,"Saya percaya dengan keterangan ibu karen, usut tuntas dalang korupsi Pertamina",0,2023-09-19T23:48:42Z
nwgTuwCb0aU,@studio_saturdaynight,Jangan mau jadi tersangka sendiri bu,0,2023-09-19T23:48:47Z
nwgTuwCb0aU,@mhddody482,"Bravo ibuQ, saya merasa yakin atas penjelasan mu ( dgn suara getar mu membuat Q besar2 yakin ) semoga yg berkuasa pada waktu itu, gemetar hati nya dan rasa ketakutan, semoga lekas di tangkap mafia nya ‼️👎👎",0,2023-09-19T23:49:27Z
nwgTuwCb0aU,@SamsulFaruq007,Semangatt bu karenn,0,2023-09-19T23:50:45Z
nwgTuwCb0aU,@beliherbal,Saya yakin korban..... dia bersih,0,2023-09-19T23:51:08Z
nwgTuwCb0aU,@miffmustahul4780,"Aku nggak heran..!memang negri ini penuh dagelan dan terkenal sangat korup! lihat atas ada korupsi lihat laut jg ad lihat jalan juga bisa di makan lihat selokan ya ada korup nya lihat aspal ya aspal nya bisa di makan? Yg maling teriak maling sdh biasa..! Sampai anak sd yg senior loh sdh bisa malak adik kelas,nggak di ksh adik kelas nya di culek mata nya dg sundok bakso,  ksus ini di jawa timur!",0,2023-09-19T23:51:27Z
nwgTuwCb0aU,@mr.masker2855,Enak bgt hidup koruptor di negri konoha.,0,2023-09-19T23:51:48Z
nwgTuwCb0aU,@jefriadi3046,Korupsi lu mati lu duit haram Lo makanin buat anak anak Lo parah,0,2023-09-19T23:51:59Z
nwgTuwCb0aU,@keithrustam,Yg bisa ditangkep … ya ditangkep .. seperti Ibu ini … yg nggak bisa ditangkep … yaa nggak ditangkep … biasa itu …,0,2023-09-19T23:38:26Z
nwgTuwCb0aU,@JesusIncarnationYHWH,Islam Korupsi 😂😂😂,0,2023-09-19T23:38:29Z
nwgTuwCb0aU,@ettywiwien821,Borgoooool bisi kabur,0,2023-09-19T23:38:50Z
nwgTuwCb0aU,@SyarifHidayat-my6xt,"Kpk hanya menjadikan tersangka sesuai pesanan , kpk hanya punya target yg penting bos besar senang",0,2023-09-19T23:39:43Z
nwgTuwCb0aU,@kikiarga3889,"Mmg  harus hati2 saat tt dokumen, tapi biasanya dipaks dg ancaman macam2.",0,2023-09-19T23:39:43Z
nwgTuwCb0aU,@adamkadir9411,"bongkar aja bu jangan ragu2 .. rakyat pasti mendukung mu,, InsyaAllah,,,",0,2023-09-19T23:40:29Z
nwgTuwCb0aU,@kikiarga3889,"Sabar ya bu.
Berserah diri pada Allah",0,2023-09-19T23:40:30Z
nwgTuwCb0aU,@cakpamch,Salah kebijakan yang menyebabkan kerugian negara bisa kena KPK jadi mesti hati hati. Kasian ibu ini mesti ngejar keuntungan buat negara tapi bisnis itu gak bisa untung terus....,0,2023-09-19T23:41:11Z
nwgTuwCb0aU,@Happyvirussss1245,Lho si ahok kemana  dalam memperbaiki pertamina,0,2023-09-19T23:41:21Z
nwgTuwCb0aU,@endrosany1109,"Benar apa yang bu Karen ucapkan, kasus lng adalah perintah jabatan u pengembangan bisnis, jamgan terulang lagi dulu kejaksaan saja pernh salah mendakwakan bu Karen dlm tingkat Kasasi ...jangan dikriminalisasi jika urusan bisnis dijadikan tindak pidana ....hati2 KPK jika salah dan mengada ada buat apa ada KPK ...perkara yg murni Korupsi saja masih  banyak ....eh perintah jabatan koq dianggap Korupsi",0,2023-09-19T23:42:04Z
nwgTuwCb0aU,@simeonchristopher8628,Dahlan.... Dahlan... Dimana kau?,0,2023-09-19T23:42:33Z
nwgTuwCb0aU,@suhaenimunandar2475,"Kalau udah di tangkap di pojokan pemerintah, cobak kalau dapat uang perkaya diri sendiri 😂😂😂😂😂😂😂😂😂😂😂😂,KPK kan tidak mungkin tangkap orang kalau tidak lengkap buktinya,😂😂😂😂jadi ya sabar Bu nikmati proses nya ya Bu, semoga lebih amanh!!!!!!",0,2023-09-19T23:43:38Z
nwgTuwCb0aU,@m1gaming807,brarti PDIP donk bukan demokrat wkwkwkwkw,0,2023-09-19T23:44:20Z
nwgTuwCb0aU,@bahrulilmi-2969,Tahun 2018 itu presiden nya siapa..menteri BUMN nya siapa. ? Tangkap kedua orang itu.,0,2023-09-19T23:44:23Z
nwgTuwCb0aU,@grogolan123,"sebaiknya semua koruptor di nusakambang kan, dengan security penuh",0,2023-09-19T23:44:28Z
nwgTuwCb0aU,@InayaRafa-i9l,Sampai kiamatpun Indonesia tak akan makmur dan adil bagi Rakyat kalau mental pejabat kita masih korup,0,2023-09-19T23:45:06Z
nwgTuwCb0aU,@jalalcsri9031,Semoga kebenaran terungkap sepenuhnya.,0,2023-09-19T23:32:00Z
nwgTuwCb0aU,@kulonndeso310,Emang ada perintah jabatan suruh kuropsi😁😁😁,0,2023-09-19T23:32:27Z
nwgTuwCb0aU,@WahyudinRamdhan,Oow.....Yao...Yao ....ya.......BONGKAR,0,2023-09-19T23:33:38Z
nwgTuwCb0aU,@djwan67able,Hmm..koruptor udah ketangkap ditahan koq bisa kerja lg di Pertamina?,0,2023-09-19T23:34:00Z
nwgTuwCb0aU,@pjhartono4877,Semangat bu..kejujuran kan ungkap semuanya,0,2023-09-19T23:34:09Z
nwgTuwCb0aU,@trisutisno7318,"Kok karen wis pajai rompi oranye sih, ndisik bebas, opo kasuse lain to.",0,2023-09-19T23:34:39Z
nwgTuwCb0aU,@masngudinadin4405,Korupsi susuah hilang ketika hukum tidak tegas,0,2023-09-19T23:34:54Z
nwgTuwCb0aU,@oesmanzakchanel3882,2013 nah nah ayo pak PD gabunglah. Buk banteng awas kena tarik nanti,0,2023-09-19T23:35:13Z
nwgTuwCb0aU,@mastiko4272,"Sikat semuanya bu. Negeri ini memang sdh rusak. Korupsi yg dilakukan orang partai aman, sementara lainya remuk. Jika ibu bisa memberikan dana besar ke partai mungkin ibu selamat",0,2023-09-19T23:35:35Z
nwgTuwCb0aU,@bajubarat-d5q,Penampilan sar.i...nampak islami ..ko Yo masih punya pikiran korup ya...pie ..jal...,0,2023-09-19T23:36:11Z
nwgTuwCb0aU,@kafiusis6247,"KPK, harus teliti jgn asalasalan....",0,2023-09-19T23:36:12Z
nwgTuwCb0aU,@arypatrickz7237,siapa sebenernya yg dibidik??😅😅😅,0,2023-09-19T23:36:14Z
nwgTuwCb0aU,@purwantospd4820,"INILAH POLITIK
MENJELANG POLITIK
 BU KAREN KELIHATAN GESTUR TEGAR SAYA RASA JUJUR
HHHH INI UTK BIDIK MISI KE PEMERINTAH SEBELUM JKW KUASA 
YA PAK SBY BISA KENA IMBAS INI
RAKYAT BOLEH PENDAPAT THO JHHJJ",0,2023-09-19T23:36:16Z
